datenumber, time (s), step #, index, x, y, z, q1, q2, q3, q4
Segment 1 - Data Mask 1
734977.728451, 0.546879, -1, 70, -0.000743, 0.025042, -0.030213, 0.018148, -0.080169, -0.010076, 0.996565, 
734977.728451, 0.554684, -1, 71, -0.000835, 0.025931, -0.031230, 0.018973, -0.078599, -0.011688, 0.996657, 
734977.728451, 0.562499, -1, 72, -0.000926, 0.026824, -0.032250, 0.019729, -0.076913, -0.013552, 0.996750, 
734977.728451, 0.570315, -1, 73, -0.001016, 0.027726, -0.033274, 0.020137, -0.075206, -0.015444, 0.996845, 
734977.728451, 0.578130, -1, 74, -0.001107, 0.028635, -0.034301, 0.020331, -0.073434, -0.017240, 0.996944, 
734977.728452, 0.585935, -1, 75, -0.001198, 0.029548, -0.035329, 0.020530, -0.071497, -0.018958, 0.997049, 
734977.728452, 0.593751, -1, 76, -0.001287, 0.030465, -0.036356, 0.020655, -0.069232, -0.020977, 0.997166, 
734977.728452, 0.601566, -1, 77, -0.001369, 0.031385, -0.037387, 0.020889, -0.066502, -0.023442, 0.997292, 
734977.728452, 0.609381, -1, 78, -0.001445, 0.032308, -0.038423, 0.021249, -0.063443, -0.026293, 0.997413, 
734977.728452, 0.617186, -1, 79, -0.001519, 0.033237, -0.039465, 0.021730, -0.060435, -0.029228, 0.997507, 
734977.728452, 0.625002, -1, 80, -0.001603, 0.034172, -0.040514, 0.022252, -0.057737, -0.032147, 0.997566, 
734977.728452, 0.632817, -1, 81, -0.001706, 0.035116, -0.041571, 0.022812, -0.055275, -0.034628, 0.997610, 
734977.728452, 0.640622, -1, 82, -0.001831, 0.036066, -0.042635, 0.023548, -0.053395, -0.036444, 0.997630, 
734977.728452, 0.648437, -1, 83, -0.001971, 0.037025, -0.043699, 0.023859, -0.052056, -0.037288, 0.997663, 
734977.728452, 0.656253, -1, 84, -0.002118, 0.037996, -0.044759, 0.026471, -0.050403, -0.037495, 0.997674, 
734977.728452, 0.664068, -1, 85, -0.002273, 0.038976, -0.045816, 0.029013, -0.048926, -0.037785, 0.997666, 
734977.728453, 0.671873, -1, 86, -0.002441, 0.039958, -0.046869, 0.031514, -0.047494, -0.038179, 0.997644, 
734977.728453, 0.679689, -1, 87, -0.002622, 0.040940, -0.047913, 0.033684, -0.046072, -0.038320, 0.997634, 
734977.728453, 0.687504, -1, 88, -0.002809, 0.041919, -0.048947, 0.035769, -0.044726, -0.038245, 0.997626, 
734977.728453, 0.695319, -1, 89, -0.002991, 0.042893, -0.049974, 0.037724, -0.043511, -0.037922, 0.997620, 
734977.728453, 0.703124, -1, 90, -0.003157, 0.043858, -0.051010, 0.040244, -0.042508, -0.037639, 0.997575, 
734977.728453, 0.710940, -1, 91, -0.003302, 0.044813, -0.052063, 0.043488, -0.041751, -0.037648, 0.997471, 
734977.728453, 0.718755, -1, 92, -0.003430, 0.045756, -0.053125, 0.047187, -0.040919, -0.037484, 0.997343, 
734977.728453, 0.726560, -1, 93, -0.003546, 0.046688, -0.054181, 0.048454, -0.040285, -0.037302, 0.997315, 
734977.728453, 0.734375, -1, 94, -0.003659, 0.047608, -0.055218, 0.049784, -0.039137, -0.036913, 0.997310, 
734977.728453, 0.742191, -1, 95, -0.003774, 0.048516, -0.056227, 0.051011, -0.037740, -0.036540, 0.997316, 
734977.728453, 0.750006, -1, 96, -0.003890, 0.049411, -0.057202, 0.052092, -0.036117, -0.036225, 0.997331, 
734977.728454, 0.757811, -1, 97, -0.004004, 0.050286, -0.058144, 0.052890, -0.034530, -0.035906, 0.997357, 
734977.728454, 0.765627, -1, 98, -0.004106, 0.051140, -0.059056, 0.053252, -0.032948, -0.035223, 0.997416, 
734977.728454, 0.773442, -1, 99, -0.004198, 0.051972, -0.059944, 0.053413, -0.031267, -0.034254, 0.997495, 
734977.728454, 0.781257, -1, 100, -0.004284, 0.052785, -0.060811, 0.053505, -0.029603, -0.033139, 0.997578, 
734977.728454, 0.789062, -1, 101, -0.004370, 0.053583, -0.061661, 0.053493, -0.028068, -0.032096, 0.997657, 
734977.728454, 0.796878, -1, 102, -0.004459, 0.054371, -0.062498, 0.053530, -0.026666, -0.031165, 0.997724, 
734977.728454, 0.804693, -1, 103, -0.004552, 0.055149, -0.063320, 0.053550, -0.025478, -0.030472, 0.997775, 
734977.728454, 0.812498, -1, 104, -0.004645, 0.055911, -0.064124, 0.053465, -0.024155, -0.029598, 0.997839, 
734977.728454, 0.820313, -1, 105, -0.004737, 0.056655, -0.064909, 0.053196, -0.022934, -0.028602, 0.997911, 
734977.728454, 0.828129, -1, 106, -0.004823, 0.057385, -0.065678, 0.052842, -0.021837, -0.027601, 0.997983, 
734977.728454, 0.835934, -1, 107, -0.004904, 0.058102, -0.066432, 0.052660, -0.020525, -0.026564, 0.998048, 
734977.728454, 0.843749, -1, 108, -0.004986, 0.058808, -0.067175, 0.052382, -0.019515, -0.025664, 0.998107, 
734977.728455, 0.851564, -1, 109, -0.005075, 0.059503, -0.067907, 0.055460, -0.018117, -0.024965, 0.997984, 
734977.728455, 0.859380, -1, 110, -0.005169, 0.060185, -0.068625, 0.058532, -0.017063, -0.024478, 0.997840, 
734977.728455, 0.867185, -1, 111, -0.005263, 0.060851, -0.069325, 0.061491, -0.016242, -0.024090, 0.997685, 
